,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
28,-0.8776269358711626,0.9429208832065394,-1.3893380550332475,0.42114878387711,1.2217971172890614,0.7977569079605156,-0.06363734134574009,-0.07694738345052543,1.0247889896127589,-0.5251902927432915,0.27951083437191654,5.0
29,0.08136924766548673,0.7667734263387179,-0.7641621540896345,0.13614929085731464,0.19813283613415514,0.15827395927649268,1.8705644968778186,-0.07694738345052543,-1.0176986598875741,0.20857334121126408,-0.5745648474177071,6.0
30,-2.3460311317170013,-1.200206508685288,-0.08688826140072045,-0.8312872218945044,1.1380676180736324,-0.06047579537480421,0.38929539352311887,-0.592673299120506,0.4613441207850803,-0.7039625232955398,-1.3108375072665435,5.0
31,-0.24117077026319367,0.7080576073827773,-1.3893380550332475,2.5144565492075963,0.3527218483134829,-1.281752422458089,-0.9796235632864134,1.0691102069271952,0.6022053379919999,-0.7039625232955398,-0.8098169390375214,6.0
32,-0.24117077026319367,0.443836422081045,-0.6599661705990323,0.28388160912041704,0.3527218483134829,-1.7915575361784504,-1.1785703177825109,0.43877853221945523,0.7430665551989196,-0.26846271998433907,0.47392810525188206,5.0
33,-0.045252258877574995,-0.8479115949496452,0.06940571383518292,-0.19740544957854442,-0.799696534460964,-0.06047579537480421,-0.3532969357635357,0.037658375587233915,-0.5951150082668153,0.7131099680214911,-0.6909925518401151,
34,-0.5850861967889823,-0.43690086225806185,0.48618964779759133,2.6661099497059424,-0.3015767733595682,-0.17835771306879047,1.3510315440130265,0.6106871707760942,0.10919107776778283,1.3556693063344574,0.17964461572522594,5.0
35,-0.5850861967889823,-0.43690086225806185,0.48618964779759133,2.6661099497059424,-0.3015767733595682,-0.17835771306879047,1.3510315440130265,0.6106871707760942,0.10919107776778283,1.3556693063344574,0.17964461572522594,6.0
36,0.3850361829389438,0.5025522410369856,0.17360169732578487,0.7820167587743548,0.45281360756463973,0.35834754726744433,0.25928534113350915,0.4960814117383349,-0.3838231824564374,-1.0818846457063434,-1.181537137619455,6.0
37,-0.045252258877574995,0.7961313358166882,-0.2431822366366237,-0.023627068142371307,-0.6061624606259813,-0.5769922469272182,-0.6923634424007887,0.037658375587233915,-0.10210074804259815,3.2008015445674896,-0.02568315693847496,7.0
38,-0.9534125795971372,0.8548471547726287,-1.2851420715426454,-0.8312872218945044,-2.008449526518927,-1.281752422458089,-1.4904287213679726,-0.30615890152610775,1.1656502068196783,-0.984695371567449,-0.9311225571850525,
39,-0.30815524025524244,2.4108163571050514,0.8508755900146989,-0.023627068142371307,1.5798453308077203,0.7977569079605156,1.8888711532903373,0.15226413462499325,-0.45425379105989566,0.7131099680214911,-1.3108375072665435,5.0
40,0.32570725835034575,-1.3763539655531096,1.3197575157224088,-1.395317337904907,1.5414856132887205,-0.17835771306879047,-0.06363734134574009,0.09496125510611358,-0.45425379105989566,-0.43814304912639374,-0.9311225571850525,5.0
41,-1.268128595446028,-0.7304799570377641,-0.19108424489132256,-1.395317337904907,-0.799696534460964,-1.281752422458089,-1.406168040673659,-0.5353704196016265,0.1796216863712411,-0.6137782752826224,-1.3108375072665435,4.0
42,-1.9613200186402142,-1.2589223276412285,0.5382876395428925,-2.163684544133361,-0.3015767733595682,-0.17835771306879047,1.5413267591560837,-0.7645819376772087,0.038760469164321465,-0.43814304912639374,-1.3108375072665435,
43,0.3850361829389438,0.7961313358166882,-0.034790269655419336,-1.094539621714925,-0.3015767733595682,-1.5151597877821998,-0.6923634424007887,0.20956701414387294,-1.1585598770944938,0.7812074858313565,-1.3108375072665435,5.0
44,-1.1083860102306378,-0.02589012956647851,-1.180946088052043,-0.023627068142371307,-0.6061624606259813,-0.7294880266550337,-1.1785703177825109,-0.6499761786393857,0.6022053379919999,-0.024263540124890667,-1.0549981908410777,5.0
45,-1.1083860102306378,-0.14332176747835956,-1.180946088052043,-0.19740544957854442,-0.6697227102465276,-1.077727368003017,-1.2507566625122581,-0.7072790581582654,0.5317747293885418,0.054558409364733045,-1.0549981908410777,
46,0.2656924350493468,-0.8479115949496452,0.48618964779759133,0.9888847810581018,0.09193733303455869,1.3789063768686656,1.9788335755808042,0.15226413462499325,-0.8064068340771932,-0.6137782752826224,-1.0549981908410777,5.0
47,-0.3760153490108209,-0.08460594852241904,-0.6078681788537312,0.7820167587743548,1.4243359508469275,1.5699013154530606,1.0269728195287473,-0.7072790581582654,-1.0176986598875741,-0.024263540124890667,-0.13126432939873653,5.0
48,-0.30815524025524244,0.5612680599929261,-1.180946088052043,1.6380740586851619,0.25027477400677556,1.030028441231088,0.22561298607706815,0.6106871707760942,0.1796216863712411,-0.8893574347346656,-0.9311225571850525,5.0
49,1.151447781856668,-0.6130483191258834,1.580247474448914,1.3430759303699635,-0.543516778758825,-1.5151597877821998,-1.5799640389241385,0.20956701414387294,-1.93329657173255,-0.024263540124890667,-0.8098169390375214,5.0
50,-0.44477429326293266,0.6199838789488666,-0.7641621540896345,2.346625322353436,1.46373712268832,2.477248199023461,1.8149880714448505,0.8972015683704926,-0.3838231824564374,0.9801114212609563,-1.0549981908410777,5.0
51,-0.24117077026319367,0.3851206031251045,-0.4515742036178281,0.13614929085731464,-0.1854685652401679,0.35834754726744433,0.5125438572631185,0.43877853221945523,0.8134971638023809,-0.35258386568100447,-0.34858095744855244,6.0
52,-0.5850861967889823,-0.7891957759937046,0.225699689071086,0.28388160912041704,-0.3015767733595682,-0.5769922469272182,0.25928534113350915,-0.30615890152610775,0.6726359465954613,-0.7958016201745829,-1.0549981908410777,6.0
53,0.3850361829389438,-0.7304799570377641,0.6945816147787959,-0.023627068142371307,-0.01691333085719761,0.5432837605653182,0.45170989622690827,0.7252929298138536,0.8839277724058392,0.054558409364733045,-1.3108375072665435,5.0
54,-0.30815524025524244,0.9722787926845091,1.1634635404865055,-0.8312872218945044,1.6178700246819082,0.6309074607496789,1.8521495154788852,0.037658375587233915,-0.7359762254737349,0.574070739781898,-1.181537137619455,6.0
55,-0.44477429326293266,-0.02589012956647851,-0.5557701871084302,-0.5975534862765345,0.30179963303575813,-0.17835771306879047,-0.14237124441323584,0.037658375587233915,0.4613441207850803,-0.10434669419470467,-0.9311225571850525,5.0
56,-0.8029317709638764,1.2364999779862413,-1.1288480963067422,-0.3876552256059788,0.09193733303455869,-0.06047579537480421,0.5125438572631185,-0.07694738345052543,0.5317747293885418,-0.5251902927432915,-0.5745648474177071,5.0
57,-0.656690427161802,1.1777841590303009,-1.1288480963067422,2.134097838753152,0.3527218483134829,-1.5151597877821998,-1.4904287213679726,-0.30615890152610775,0.6726359465954613,-2.4245701362644976,0.5685842386522985,5.0
58,-0.656690427161802,1.1777841590303009,-1.1288480963067422,2.134097838753152,0.3527218483134829,-1.5151597877821998,-1.4904287213679726,-0.30615890152610775,0.6726359465954613,-2.4245701362644976,0.5685842386522985,5.0
59,-0.44477429326293266,-0.02589012956647851,-0.8162601458349357,-1.745461683562678,-0.01691333085719761,-0.3029846798712862,0.012308037569989641,0.037658375587233915,0.7430665551989196,-0.43814304912639374,-0.8098169390375214,6.0
60,-1.1083860102306378,1.06035252111842,-1.0246521128161399,-1.395317337904907,-0.1854685652401679,-1.077727368003017,-1.1785703177825109,-0.30615890152610775,0.8839277724058392,-0.43814304912639374,0.377587446142942,5.0
61,0.6719171487354871,-1.200206508685288,1.580247474448914,-0.3876552256059788,-0.3015767733595682,1.1747140196056647,0.8227680207692133,0.09496125510611358,-0.24296196524951777,1.1084541032743742,0.377587446142942,5.0
62,-0.10974034776969126,1.06035252111842,-1.1288480963067422,-0.5975534862765345,-0.3015767733595682,-0.7294880266550337,-0.9182639911269767,-0.30615890152610775,0.1796216863712411,2.031538107301733,0.17964461572522594,7.0
63,-0.30815524025524244,0.6199838789488666,-0.9725541210708387,-0.5975534862765345,-0.1854685652401679,0.15827395927649268,-0.4913520249387654,-0.019644503931645754,0.038760469164321465,-0.7958016201745829,-0.9311225571850525,5.0
64,-0.30815524025524244,0.8548471547726287,-0.19108424489132256,-0.19740544957854442,0.45281360756463973,0.35834754726744433,1.5413267591560837,-0.30615890152610775,0.038760469164321465,-1.3853163553323151,-0.9311225571850525,5.0
65,-0.30815524025524244,0.9722787926845091,-0.2431822366366237,-0.5975534862765345,0.25027477400677556,0.4525290063962657,1.5001017069117362,-0.3634617810449874,-0.03167013943913678,-1.3853163553323151,-0.9311225571850525,5.0
66,0.08136924766548673,0.884205064250599,-0.034790269655419336,-0.19740544957854442,0.25027477400677556,-0.3029846798712862,0.15674123278320298,0.4960814117383349,-0.03167013943913678,-0.8893574347346656,-1.3108375072665435,5.0
67,0.8905273188904446,-1.200206508685288,1.423953499213011,0.42114878387711,0.7399813928303411,1.2443868147218766,1.2622280703690365,0.9545044478893723,-0.24296196524951777,1.2950008017051207,-0.8098169390375214,5.0
68,0.3850361829389438,-0.6717641380818239,1.9449334166660217,-0.023627068142371307,0.6934162454909348,-0.5769922469272182,0.12150226140852877,1.0691102069271952,1.5882338584404372,0.20857334121126408,0.17964461572522594,5.0
69,0.3850361829389438,-0.6717641380818239,1.9449334166660217,-0.023627068142371307,0.6934162454909348,-0.5769922469272182,0.12150226140852877,1.0691102069271952,1.5882338584404372,0.20857334121126408,0.17964461572522594,6.0
70,-0.9534125795971372,1.5300790727659441,-1.3893380550332475,0.28388160912041704,1.1801336436176013,0.05150571204543466,-0.3532969357635357,-0.07694738345052543,1.4473726412335177,-0.7039625232955398,0.377587446142942,6.0
71,-1.030321014372643,1.3245737064201522,-0.7641621540896345,-0.3876552256059788,0.3527218483134829,-0.17835771306879047,1.1937347626551247,-0.5353704196016265,0.4613441207850803,-0.984695371567449,-0.23887464327670083,5.0
72,0.08136924766548673,0.5906259694708963,-0.3473782201272258,-1.745461683562678,0.03785216827227732,1.1747140196056647,1.9788335755808042,0.2668698936627526,-1.0881292684910324,2.855485989269206,-1.443002545320182,5.0
73,-1.432943212718319,-0.43690086225806185,-0.3473782201272258,-1.395317337904907,-0.6061624606259813,-1.7915575361784504,-1.1785703177825109,-0.5353704196016265,0.6726359465954613,-0.6137782752826224,-1.3108375072665435,4.0
74,-0.5144562038962237,-0.14332176747835956,1.0592675569959031,-0.3876552256059788,0.3527218483134829,0.7156569429666116,1.0269728195287473,0.15226413462499325,0.3204829035781607,-0.5251902927432915,-1.443002545320182,5.0
75,-1.3498818503559882,-1.317638146597169,1.1113655487412042,-0.8312872218945044,-0.6061624606259813,0.4525290063962657,0.7143290414083481,-0.47806754008274677,0.8839277724058392,1.044694128287331,-0.02568315693847496,5.0
76,-0.8776269358711626,0.15025732730134306,-0.6078681788537312,-0.023627068142371307,-0.1854685652401679,0.5432837605653182,0.04930955496645486,-0.3634617810449874,0.6726359465954613,-0.35258386568100447,-0.23887464327670083,5.0
77,-0.30815524025524244,-0.2020375864343001,-0.034790269655419336,-0.5975534862765345,-1.0718976505569535,-0.5769922469272182,-0.3093333506578113,-0.07694738345052543,0.5317747293885418,0.054558409364733045,-0.8098169390375214,6.0
78,0.6719171487354871,-0.7891957759937046,0.9029735817600001,-0.19740544957854442,1.3039467199892834,1.6309833019064606,2.0835218521043255,0.6106871707760942,-1.2289904856979519,3.2835321942557663,-0.9311225571850525,5.0
79,-0.8029317709638764,0.5612680599929261,-0.9725541210708387,-0.8312872218945044,-0.1854685652401679,-0.7294880266550337,-0.6400520977422334,0.6106871707760942,1.1656502068196783,-0.8893574347346656,-1.5781409837758853,4.0
80,-0.1750396288499177,-0.02589012956647851,-0.034790269655419336,-0.5975534862765345,-0.01691333085719761,2.0811649308730575,2.3313458692749647,-0.1915531424883484,-0.5951150082668153,-0.7958016201745829,-0.9311225571850525,5.0
81,-0.30815524025524244,-0.2020375864343001,-0.034790269655419336,-0.5975534862765345,-1.0718976505569535,-0.5769922469272182,-0.3093333506578113,-0.07694738345052543,0.5317747293885418,0.054558409364733045,-0.8098169390375214,
82,-2.549634654716739,2.909900818230545,-1.180946088052043,-2.163684544133361,-2.46716811577893,2.028210205911783,1.3069780918206149,-1.681428009979347,3.067276639113092,-1.3853163553323151,0.17964461572522594,5.0
83,-0.9534125795971372,1.4713632538100034,-1.3893380550332475,0.9888847810581018,1.0955911858013587,-0.7294880266550337,-0.6923634424007887,-0.1342502629694051,0.9543583810093006,-0.6137782752826224,0.377587446142942,
84,-0.8029317709638764,-0.14332176747835956,-0.08688826140072045,-0.3876552256059788,-0.543516778758825,-1.7915575361784504,-0.7462139030274696,-0.24885602200722806,-0.45425379105989566,-0.024263540124890667,-1.3108375072665435,6.0
85,-0.3760153490108209,2.2053109907592594,-1.076750104561441,0.42114878387711,-0.01691333085719761,-1.281752422458089,-1.5799640389241385,-0.019644503931645754,0.5317747293885418,-0.6137782752826224,-0.5745648474177071,5.0
86,-0.045252258877574995,0.1208994178233728,-0.4515742036178281,-0.5975534862765345,0.03785216827227732,-0.06047579537480421,-0.14237124441323584,0.2668698936627526,-0.10210074804259815,-0.35258386568100447,-1.5781409837758853,
87,0.08136924766548673,0.5025522410369856,0.17360169732578487,-0.19740544957854442,0.25027477400677556,-0.3029846798712862,0.38929539352311887,0.2668698936627526,0.6022053379919999,-0.185732070296062,-0.13126432939873653,5.0
88,-0.24117077026319367,-0.14332176747835956,0.17360169732578487,-0.5975534862765345,-0.2431356304710406,-0.7294880266550337,-0.7462139030274696,-0.47806754008274677,-0.03167013943913678,-0.6137782752826224,0.07793278325509508,5.0
89,-0.045252258877574995,0.1208994178233728,-0.4515742036178281,-0.5975534862765345,0.03785216827227732,-0.06047579537480421,-0.14237124441323584,0.2668698936627526,-0.10210074804259815,-0.35258386568100447,-1.5781409837758853,5.0
90,-0.045252258877574995,0.29704687469119373,-0.2431822366366237,-0.19740544957854442,-0.12855533946646253,-0.17835771306879047,0.8227680207692133,-0.019644503931645754,-0.1725313566460564,-1.0818846457063434,-1.3108375072665435,5.0
91,-0.656690427161802,-0.2020375864343001,-0.1389862531460216,-0.023627068142371307,-0.543516778758825,-1.281752422458089,-0.10263973196563449,-0.4207646605638671,0.10919107776778283,-1.3853163553323151,-1.0549981908410777,
92,-0.045252258877574995,0.29704687469119373,-0.2431822366366237,-0.19740544957854442,-0.12855533946646253,-0.17835771306879047,0.8227680207692133,-0.019644503931645754,-0.1725313566460564,-1.0818846457063434,-1.3108375072665435,
93,-1.432943212718319,0.6199838789488666,0.225699689071086,-1.094539621714925,0.45281360756463973,0.15827395927649268,0.79608491358278,0.09496125510611358,1.0247889896127589,1.1084541032743742,-1.181537137619455,5.0
94,-0.10974034776969126,-1.1414906897293475,1.37185550746771,0.42114878387711,0.5987646965864971,0.4525290063962657,1.1937347626551247,0.4960814117383349,0.39091351218162207,1.1714120447127094,-0.8098169390375214,4.0
95,-0.045252258877574995,1.5300790727659441,1.3197575157224088,-0.3876552256059788,1.8751313354197918,1.8073315493224074,2.5321694744577194,0.09496125510611358,-0.7359762254737349,0.4310584290951338,-1.181537137619455,
96,-0.24117077026319367,0.20897314625728358,-0.3994762118725269,-0.8312872218945044,1.1801336436176013,-0.17835771306879047,0.292473159767069,-0.1915531424883484,-0.8768374426806546,1.925042805660076,-0.9311225571850525,5.0
97,0.1435403428135921,0.5612680599929261,-0.9204561293255378,-0.023627068142371307,0.25027477400677556,-0.3029846798712862,1.7773734111520572,-0.1915531424883484,-1.1585598770944938,0.20857334121126408,-0.5745648474177071,5.0
98,0.1435403428135921,0.443836422081045,-0.8683581375802366,-0.023627068142371307,0.30179963303575813,0.05150571204543466,1.8336245922645606,-0.1915531424883484,-1.1585598770944938,0.20857334121126408,-0.5745648474177071,5.0
99,1.1003023001925465,-1.2589223276412285,0.9029735817600001,0.13614929085731464,0.03785216827227732,0.7977569079605156,0.25928534113350915,1.1837159659649545,0.038760469164321465,0.28383927609304277,-0.6909925518401151,6.0
100,-0.24117077026319367,0.20897314625728358,-0.3994762118725269,-0.8312872218945044,1.1801336436176013,-0.17835771306879047,0.292473159767069,-0.1915531424883484,-0.8768374426806546,1.925042805660076,-0.9311225571850525,6.0
101,0.7274387945342317,-0.7304799570377641,0.225699689071086,-0.023627068142371307,0.55065592229456,-0.06047579537480421,0.7418730164636513,-0.07694738345052543,-1.7220047459221721,-0.024263540124890667,0.17964461572522594,6.0
102,0.08136924766548673,0.09154150834540253,0.06940571383518292,-0.5975534862765345,-0.12855533946646253,-0.3029846798712862,0.04930955496645486,0.6106871707760942,0.5317747293885418,-0.185732070296062,-0.34858095744855244,6.0
103,-0.24117077026319367,0.20897314625728358,-0.7641621540896345,-0.3876552256059788,0.1453588593878034,-0.8952846465853489,-0.4442460310035113,0.15226413462499325,0.39091351218162207,-1.1809985844911426,-1.0549981908410777,5.0
104,0.3850361829389438,0.15025732730134306,-1.180946088052043,-0.023627068142371307,1.7667323807958601,0.05150571204543466,0.5718936905983655,-0.30615890152610775,-0.7359762254737349,-0.26846271998433907,0.5685842386522985,5.0
105,-0.8029317709638764,0.9722787926845091,-0.9725541210708387,-0.8312872218945044,0.8767612208912903,0.7977569079605156,1.3944149166350408,-0.47806754008274677,0.1796216863712411,-0.7958016201745829,-1.3108375072665435,5.0
106,0.3850361829389438,0.15025732730134306,-1.180946088052043,-0.023627068142371307,1.7667323807958601,0.05150571204543466,0.5718936905983655,-0.30615890152610775,-0.7359762254737349,-0.26846271998433907,0.5685842386522985,
107,-0.5850861967889823,1.0016367021624792,-1.3893380550332475,0.42114878387711,-0.2431356304710406,-1.7915575361784504,-1.326467708704676,0.7252929298138536,1.2360808154231397,-0.984695371567449,-1.3108375072665435,5.0
108,-0.10974034776969126,1.08971043059639,-1.3893380550332475,0.5492425602843799,0.03785216827227732,-0.3029846798712862,-0.1828669410684491,0.4960814117383349,0.8839277724058392,-0.8893574347346656,-0.9311225571850525,6.0
109,-0.24117077026319367,-0.14332176747835956,-0.503672195363129,-1.395317337904907,0.1453588593878034,0.7156569429666116,1.6616657532965595,-0.4207646605638671,0.5317747293885418,-1.3853163553323151,-0.9311225571850525,5.0
110,0.5016978205145369,0.5612680599929261,-1.180946088052043,-0.5975534862765345,2.657010979868296,1.1747140196056647,1.415863166680077,0.9545044478893723,-1.0881292684910324,0.5030753600653531,-1.0549981908410777,5.0
111,-0.10974034776969126,0.3851206031251045,-0.5557701871084302,-0.8312872218945044,-0.8661680511736048,-1.7915575361784504,-1.1095250419923885,-0.30615890152610775,0.7430665551989196,1.8709331937921825,0.17964461572522594,5.0
112,-1.5173552253802638,-0.8479115949496452,-0.6078681788537312,-0.8312872218945044,-0.42086642098772586,-1.077727368003017,-0.9182639911269767,-0.7072790581582654,0.7430665551989196,-0.5251902927432915,-1.0549981908410777,5.0
113,-0.10974034776969126,1.295215796942182,1.5281494827036133,-0.3876552256059788,1.7299912363926446,1.3789063768686656,2.2344480160598175,0.037658375587233915,-0.5246843996633539,0.20857334121126408,-1.0549981908410777,6.0
114,-1.9613200186402142,-0.14332176747835956,-0.9204561293255378,0.13614929085731464,-2.096408069072215,0.35834754726744433,1.6021041323204728,-1.7387308894982267,2.222109335871574,-0.024263540124890667,2.2397858197389495,5.0
115,-1.9613200186402142,-0.14332176747835956,-0.9204561293255378,0.13614929085731464,-2.096408069072215,0.35834754726744433,1.6021041323204728,-1.7387308894982267,2.222109335871574,-0.024263540124890667,2.2397858197389495,6.0
116,-1.1083860102306378,-0.14332176747835956,-1.3372400632879464,-1.745461683562678,-1.2146579737533263,0.35834754726744433,-0.5396359718109022,-0.8791876967149681,0.6022053379919999,-0.43814304912639374,-0.5745648474177071,6.0
117,-0.1750396288499177,3.027332456142426,-1.1288480963067422,-0.023627068142371307,0.25027477400677556,-0.06047579537480421,-0.3982486722741816,-0.47806754008274677,-0.6655456168702735,-0.7039625232955398,-0.46045325775348217,6.0
118,0.1435403428135921,1.295215796942182,-0.8162601458349357,-0.5975534862765345,0.55065592229456,0.2603963634970587,0.7691223894328174,-0.1342502629694051,-0.8768374426806546,1.2950008017051207,-0.8098169390375214,6.0
119,0.08136924766548673,1.1190683400743604,-0.6078681788537312,-0.8312872218945044,0.5020096086755633,-0.4354131738826838,0.45170989622690827,0.037658375587233915,-0.5951150082668153,0.9801114212609563,-0.9311225571850525,6.0
120,-0.656690427161802,-0.6424062286038537,0.48618964779759133,-0.3876552256059788,0.09193733303455869,-0.06047579537480421,0.22561298607706815,0.2668698936627526,1.1656502068196783,0.054558409364733045,-1.3108375072665435,
121,-0.24117077026319367,0.20897314625728358,-0.3994762118725269,-0.19740544957854442,0.09193733303455869,0.15827395927649268,1.72007065439684,-0.30615890152610775,0.10919107776778283,-0.7958016201745829,-0.9311225571850525,6.0
122,-0.24117077026319367,0.20897314625728358,-0.3994762118725269,-0.3876552256059788,0.09193733303455869,0.35834754726744433,1.7773734111520572,-0.30615890152610775,0.038760469164321465,-0.7958016201745829,-0.9311225571850525,5.0
123,0.1435403428135921,1.295215796942182,-0.8162601458349357,-0.5975534862765345,0.55065592229456,0.2603963634970587,0.7691223894328174,-0.1342502629694051,-0.8768374426806546,1.2950008017051207,-0.8098169390375214,5.0
124,0.08136924766548673,1.1190683400743604,-0.6078681788537312,-0.8312872218945044,0.5020096086755633,-0.4354131738826838,0.45170989622690827,0.037658375587233915,-0.5951150082668153,0.9801114212609563,-0.9311225571850525,5.0
125,-1.3498818503559882,-0.7891957759937046,-0.9725541210708387,-1.094539621714925,-0.799696534460964,-1.7915575361784504,-0.8590213343255048,-0.7645819376772087,0.1796216863712411,-0.43814304912639374,-1.0549981908410777,5.0
